Incident ID,Incident Date,Incident_year,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Year,permit,City,County,Date,Month,Day,DayOfWeek,Decade,Quarter,DayOfYear,WeekOfYear,DayName,MonthName,IsWeekend,IsHoliday
296121,2015-02-22,2015,Georgia,Clarkesville,281 Lower Pond Court,2,2,1,0,0,2015,0.0,Clarkesville,,2015-02-22,2,22,6,2010,1,53,8,Sunday,February,True,False
296327,2015-02-22,2015,South Carolina,Charleston,4224 Dorchester Road,0,4,0,0,1,2015,0.0,Charleston,,2015-02-22,2,22,6,2010,1,53,8,Sunday,February,True,False
296215,2015-02-22,2015,Texas,Killeen,1706 Godman St.,3,1,1,0,0,2015,0.0,Killeen,,2015-02-22,2,22,6,2010,1,53,8,Sunday,February,True,False
289811,2015-02-07,2015,Georgia,Douglasville,3640 Willow Tree Circle,4,2,1,0,0,2015,0.0,Douglasville,,2015-02-07,2,7,5,2010,1,38,6,Saturday,February,True,False
286810,2015-01-31,2015,Georgia,Lagrange,113 Woodstream Trl,4,0,0,0,1,2015,0.0,Lagrange,,2015-01-31,1,31,5,2010,1,31,5,Saturday,January,True,False
285549,2015-01-28,2015,Georgia,Ellenwood,1600 block of Panola Rd,1,3,0,0,0,2015,0.0,,Ellenwood,2015-01-28,1,28,2,2010,1,28,5,Wednesday,January,False,False
273965,2015-01-02,2015,Georgia,Savannah,500 block of W. 54th Street,1,4,0,0,1,2015,0.0,Savannah,,2015-01-02,1,2,4,2010,1,2,1,Friday,January,False,False
451057,2015-11-21,2015,Maryland,Baltimore,Stricker and School,1,3,0,0,0,2015,1.0,Baltimore,,2015-11-21,11,21,5,2010,4,325,47,Saturday,November,True,False
426256,2015-10-06,2015,Maryland,Baltimore,300 block of North Payson Street,0,5,0,0,0,2015,1.0,Baltimore,,2015-10-06,10,6,1,2010,4,279,41,Tuesday,October,False,False
424224,2015-10-02,2015,Maryland,Baltimore,5400 Reisterstown Road,1,4,0,0,0,2015,1.0,Baltimore,,2015-10-02,10,2,4,2010,4,275,40,Friday,October,False,False
370474,2015-07-07,2015,Maryland,Baltimore,900 block of West Fayette Street,3,1,0,0,0,2015,1.0,Baltimore,,2015-07-07,7,7,1,2010,3,188,28,Tuesday,July,False,False
370187,2015-07-07,2015,Ohio,Cleveland,East 162nd Street and Miles Avenue,1,3,0,0,1,2015,0.0,Cleveland,,2015-07-07,7,7,1,2010,3,188,28,Tuesday,July,False,False
344302,2015-05-20,2015,Maryland,Baltimore,800 block of Linwood Avenue,1,3,0,0,3,2015,1.0,Baltimore,,2015-05-20,5,20,2,2010,2,140,21,Wednesday,May,False,False
341232,2015-05-16,2015,Maryland,Baltimore,1700 block of North Broadway,0,5,0,0,0,2015,1.0,Baltimore,,2015-05-16,5,16,5,2010,2,136,20,Saturday,May,True,False
341162,2015-05-16,2015,New York,Rochester,188 Lewis Street,0,4,0,0,0,2015,1.0,Rochester,,2015-05-16,5,16,5,2010,2,136,20,Saturday,May,True,False
341465,2015-05-16,2015,Wisconsin,Milwaukee,28th Street and Auer Avenue,0,5,0,0,3,2015,0.0,Milwaukee,,2015-05-16,5,16,5,2010,2,136,20,Saturday,May,True,False
340280,2015-05-12,2015,Maryland,Capitol Heights,4700 block of Pard Rd,1,4,0,0,0,2015,1.0,Capitol Heights,,2015-05-12,5,12,1,2010,2,132,20,Tuesday,May,False,False
339229,2015-05-12,2015,Arizona,Tucson,800 block of West Calle Medina Road,4,0,1,0,0,2015,0.0,Tucson,,2015-05-12,5,12,1,2010,2,132,20,Tuesday,May,False,False
316795,2015-04-02,2015,Maryland,Baltimore,1900 block of West Lanvale Street,0,5,0,0,0,2015,1.0,Baltimore,,2015-04-02,4,2,3,2010,2,92,14,Thursday,April,False,False
299190,2015-02-28,2015,Maryland,Baltimore,4300 block of Welbourne Road,1,3,0,0,0,2015,1.0,Baltimore,,2015-02-28,2,28,5,2010,1,59,9,Saturday,February,True,False
461476,2015-12-08,2015,Ohio,Cincinnati,2300 block of Baltimore Ave,1,3,0,0,1,2015,0.0,Cincinnati,,2015-12-08,12,8,1,2010,4,342,50,Tuesday,December,False,False
452007,2015-11-23,2015,Ohio,Columbus,90 block of S Terrace Ave,3,1,1,0,0,2015,0.0,Columbus,,2015-11-23,11,23,0,2010,4,327,48,Monday,November,False,False
452120,2015-11-23,2015,Minnesota,Minneapolis,Morgan Avenue North,0,5,0,0,4,2015,0.0,Minneapolis,,2015-11-23,11,23,0,2010,4,327,48,Monday,November,False,False
337855,2015-05-10,2015,Ohio,Cleveland,3600 block of Bosworth Rd,1,4,0,0,1,2015,0.0,Cleveland,,2015-05-10,5,10,6,2010,2,130,19,Sunday,May,True,False
338034,2015-05-10,2015,New Jersey,Jersey City,Bostwick Avenue,0,4,0,0,5,2015,1.0,Jersey City,,2015-05-10,5,10,6,2010,2,130,19,Sunday,May,True,False
337767,2015-05-10,2015,New Jersey,Newark,19th Avenue and South 16th Street,1,3,0,0,4,2015,1.0,Newark,,2015-05-10,5,10,6,2010,2,130,19,Sunday,May,True,False
335903,2015-05-07,2015,Ohio,Cincinnati,2300 block of Baltimore Avenue,0,4,0,0,0,2015,0.0,Cincinnati,,2015-05-07,5,7,3,2010,2,127,19,Thursday,May,False,False
336622,2015-05-07,2015,Michigan,Detroit,16000 block of Cathedral Street,0,4,0,0,8,2015,1.0,Detroit,,2015-05-07,5,7,3,2010,2,127,19,Thursday,May,False,False
333576,2015-05-03,2015,Ohio,Dayton,2801 Germantown Street,1,6,0,0,0,2015,0.0,Dayton,,2015-05-03,5,3,6,2010,2,123,18,Sunday,May,True,False
334047,2015-05-03,2015,New York,Bronx,University Avenue,0,4,0,0,0,2015,1.0,Bronx,,2015-05-03,5,3,6,2010,2,123,18,Sunday,May,True,False
333584,2015-05-03,2015,Texas,Houston,San Jacinto St and Elgin St,0,6,0,0,0,2015,0.0,Houston,,2015-05-03,5,3,6,2010,2,123,18,Sunday,May,True,False
334033,2015-05-03,2015,Indiana,South Bend,1600 block of South William Street,0,4,0,0,1,2015,0.0,South Bend,,2015-05-03,5,3,6,2010,2,123,18,Sunday,May,True,False
333750,2015-05-03,2015,Wisconsin,Menasha,Friendship Trail,3,1,1,0,0,2015,0.0,Menasha,,2015-05-03,5,3,6,2010,2,123,18,Sunday,May,True,False
289146,2015-02-05,2015,Ohio,Beachwood (Warrensville Heights),20009 Harvard Ave,3,3,0,0,1,2015,0.0,,Beachwood (Warrensville Heights),2015-02-05,2,5,3,2010,1,36,6,Thursday,February,False,False
283041,2015-01-24,2015,Nebraska,Omaha,3402 Parker St,3,5,0,0,0,2015,1.0,Omaha,,2015-01-24,1,24,5,2010,1,24,4,Saturday,January,True,False
282956,2015-01-24,2015,New York,Arverne (Queens),231-11 148th Avenue,3,1,1,0,0,2015,1.0,,Arverne (Queens),2015-01-24,1,24,5,2010,1,24,4,Saturday,January,True,False
443652,2015-11-07,2015,Colorado,Denver,Bayaud and Bannock,1,3,0,0,1,2015,0.0,Denver,,2015-11-07,11,7,5,2010,4,311,45,Saturday,November,True,False
409601,2015-09-07,2015,Colorado,Denver,1909 Blake Street,0,4,0,0,0,2015,0.0,Denver,,2015-09-07,9,7,0,2010,3,250,37,Monday,September,False,False
412040,2015-09-07,2015,Minnesota,Excelsior,20980 Channel Drive,4,0,1,0,0,2015,0.0,Excelsior,,2015-09-07,9,7,0,2010,3,250,37,Monday,September,False,False
409732,2015-09-07,2015,Indiana,Gary,9300 block of Sunrise,2,4,0,0,0,2015,0.0,Gary,,2015-09-07,9,7,0,2010,3,250,37,Monday,September,False,False
454788,2015-11-24,2015,South Carolina,Conway,1321 Colletta Ct,0,4,0,0,0,2015,0.0,Conway,,2015-11-24,11,24,1,2010,4,328,48,Tuesday,November,False,False
436219,2015-10-24,2015,South Carolina,Bamberg,682 Dixie Ave.,0,4,0,0,0,2015,0.0,Bamberg,,2015-10-24,10,24,5,2010,4,297,43,Saturday,October,True,False
389057,2015-08-06,2015,South Carolina,Columbia,1505 Garden Plaza,0,4,0,0,0,2015,0.0,Columbia,,2015-08-06,8,6,3,2010,3,218,32,Thursday,August,False,False
359830,2015-06-17,2015,South Carolina,Charleston,110 Calhoun Street,9,1,0,0,1,2015,0.0,Charleston,,2015-06-17,6,17,2,2010,2,168,25,Wednesday,June,False,False
302786,2015-03-08,2015,South Carolina,Seneca,Wells Highway,1,3,0,0,0,2015,0.0,Seneca,,2015-03-08,3,8,6,2010,1,67,10,Sunday,March,True,False
403069,2015-08-28,2015,New York,Brooklyn,589 Flatbush Avenue,1,3,0,0,1,2015,1.0,Brooklyn,,2015-08-28,8,28,4,2010,3,240,35,Friday,August,False,False
398361,2015-08-19,2015,New York,Rochester,500 Genesee St,3,3,0,0,3,2015,1.0,Rochester,,2015-08-19,8,19,2,2010,3,231,34,Wednesday,August,False,False
387194,2015-08-03,2015,New York,Brooklyn,98 Dwight Street,0,5,0,0,4,2015,1.0,Brooklyn,,2015-08-03,8,3,0,2010,3,215,32,Monday,August,False,False
377878,2015-07-20,2015,New York,Bronx,E. 153rd St. and the Grand Concourse,0,6,0,0,0,2015,1.0,Bronx,,2015-07-20,7,20,0,2010,3,201,30,Monday,July,False,False
368995,2015-07-04,2015,New York,Syracuse,Bellevue and Rich Street,0,4,0,0,0,2015,1.0,Syracuse,,2015-07-04,7,4,5,2010,3,185,27,Saturday,July,True,False
368867,2015-07-04,2015,Washington,Washington,2600 block of Douglass Pl SE,1,3,0,0,4,2015,0.0,Washington,,2015-07-04,7,4,5,2010,3,185,27,Saturday,July,True,False
369127,2015-07-04,2015,Texas,San Antonio,1100 block of West Avenue,0,4,0,0,0,2015,0.0,San Antonio,,2015-07-04,7,4,5,2010,3,185,27,Saturday,July,True,False
369410,2015-07-04,2015,Kentucky,Louisville,2500 block of West Broadway,0,4,0,0,0,2015,0.0,Louisville,,2015-07-04,7,4,5,2010,3,185,27,Saturday,July,True,False
368987,2015-07-04,2015,Massachusetts,Pittsfield,Dewey Avenue,1,4,0,0,0,2015,1.0,Pittsfield,,2015-07-04,7,4,5,2010,3,185,27,Saturday,July,True,False
363418,2015-06-24,2015,New York,New York (Manhattan),2110 Madison Ave,0,4,0,0,0,2015,1.0,,New York (Manhattan),2015-06-24,6,24,2,2010,2,175,26,Wednesday,June,False,False
358117,2015-06-15,2015,New York,Brooklyn,673 Flatbush Avenue,0,4,0,0,0,2015,1.0,Brooklyn,,2015-06-15,6,15,0,2010,2,166,25,Monday,June,False,False
351936,2015-06-03,2015,New York,Wyandanch,Davidson Street,3,1,0,0,0,2015,1.0,Wyandanch,,2015-06-03,6,3,2,2010,2,154,23,Wednesday,June,False,False
334681,2015-05-04,2015,New York,Buffalo,100 block of Roosevelt Avenue,1,3,0,0,0,2015,1.0,Buffalo,,2015-05-04,5,4,0,2010,2,124,19,Monday,May,False,False
330611,2015-04-27,2015,New York,Brooklyn,1365 Flatbush Ave,2,4,0,0,1,2015,1.0,Brooklyn,,2015-04-27,4,27,0,2010,2,117,18,Monday,April,False,False
330750,2015-04-27,2015,Arizona,Gila Bend,State Route 85,2,2,0,0,0,2015,0.0,Gila Bend,,2015-04-27,4,27,0,2010,2,117,18,Monday,April,False,False
329322,2015-04-25,2015,New York,Gates,24 Hinchey Rd,1,6,0,0,1,2015,1.0,Gates,,2015-04-25,4,25,5,2010,2,115,17,Saturday,April,True,False
329463,2015-04-25,2015,New Jersey,Trenton,Wood Street,0,4,0,0,0,2015,1.0,Trenton,,2015-04-25,4,25,5,2010,2,115,17,Saturday,April,True,False
287529,2015-02-01,2015,New York,Syracuse,1217 West Fayette Street,0,6,0,0,1,2015,1.0,Syracuse,,2015-02-01,2,1,6,2010,1,32,5,Sunday,February,True,False
287031,2015-02-01,2015,New York,New York (Manhattan),3345 Broadway,1,4,0,0,2,2015,1.0,,New York (Manhattan),2015-02-01,2,1,6,2010,1,32,5,Sunday,February,True,False
437836,2015-10-27,2015,Texas,Fort Worth,1700 block of Southcrest Drive,0,5,0,0,0,2015,0.0,Fort Worth,,2015-10-27,10,27,1,2010,4,300,44,Tuesday,October,False,False
355883,2015-06-11,2015,Texas,Houston,3400 block of Burkett,1,3,0,0,0,2015,0.0,Houston,,2015-06-11,6,11,3,2010,2,162,24,Thursday,June,False,False
356065,2015-06-11,2015,Connecticut,Bridgeport,468 Trumbull Ave,1,8,0,0,2,2015,1.0,Bridgeport,,2015-06-11,6,11,3,2010,2,162,24,Thursday,June,False,False
341622,2015-05-17,2015,Texas,Waco,4671 S Jack Kultgen Fwy,9,18,0,0,0,2015,0.0,Waco,,2015-05-17,5,17,6,2010,2,137,20,Sunday,May,True,False
326792,2015-04-21,2015,Texas,Killeen,420 Gilmer St,2,3,0,0,1,2015,0.0,Killeen,,2015-04-21,4,21,1,2010,2,111,17,Tuesday,April,False,False
313304,2015-03-26,2015,Texas,Amarillo,3100 block of Redwood,0,4,0,0,0,2015,0.0,Amarillo,,2015-03-26,3,26,3,2010,1,85,13,Thursday,March,False,False
468151,2015-03-20,2015,Texas,Lancaster,1500 block of Reynolds Street,1,5,0,0,0,2015,0.0,Lancaster,,2015-03-20,3,20,4,2010,1,79,12,Friday,March,False,False
310356,2015-03-20,2015,Oklahoma,Oklahoma City,1300 block of N Stiles Ave,0,4,0,0,0,2015,0.0,Oklahoma City,,2015-03-20,3,20,4,2010,1,79,12,Friday,March,False,False
281039,2015-01-19,2015,Texas,San Antonio,1000 block of Gibbs St.,2,5,0,0,3,2015,0.0,San Antonio,,2015-01-19,1,19,0,2010,1,19,4,Monday,January,False,False
273397,2015-01-04,2015,Texas,Dallas,2000 block of Ben Hur St.,3,1,0,0,1,2015,0.0,Dallas,,2015-01-04,1,4,6,2010,1,4,1,Sunday,January,True,False
273535,2015-01-04,2015,Virginia,Roanoke,3634 Shenandoah Ave NW,2,4,0,0,2,2015,0.0,Roanoke,,2015-01-04,1,4,6,2010,1,4,1,Sunday,January,True,False
444458,2015-11-09,2015,Indiana,Indianapolis,400 block of North Beville Ave,2,2,0,0,3,2015,0.0,Indianapolis,,2015-11-09,11,9,0,2010,4,313,46,Monday,November,False,False
416812,2015-09-19,2015,Indiana,Indianapolis,3900 block of Graceland Ave,1,3,0,0,0,2015,0.0,Indianapolis,,2015-09-19,9,19,5,2010,3,262,38,Saturday,September,True,False
367780,2015-07-02,2015,Indiana,Indianapolis,500 block of Lynn St,1,3,0,0,1,2015,0.0,Indianapolis,,2015-07-02,7,2,3,2010,3,183,27,Thursday,July,False,False
312119,2015-03-24,2015,Indiana,Indianapolis,3100 block of N Harding St,4,0,0,0,0,2015,0.0,Indianapolis,,2015-03-24,3,24,1,2010,1,83,13,Tuesday,March,False,False
443821,2015-11-08,2015,Iowa,Des Moines,4397 NW 6th Drive,1,3,0,0,1,2015,1.0,Des Moines,,2015-11-08,11,8,6,2010,4,312,45,Sunday,November,True,False
444168,2015-11-08,2015,Michigan,Warren,13859 8 Mile Road,0,4,0,0,0,2015,1.0,Warren,,2015-11-08,11,8,6,2010,4,312,45,Sunday,November,True,False
415687,2015-09-17,2015,Michigan,Albion,500 block of W. Broadwell Street,0,4,0,0,0,2015,1.0,Albion,,2015-09-17,9,17,3,2010,3,260,38,Thursday,September,False,False
418318,2015-09-17,2015,South Dakota,Geddes,36705 379th Street,5,0,1,0,0,2015,0.0,Geddes,,2015-09-17,9,17,3,2010,3,260,38,Thursday,September,False,False
391219,2015-08-09,2015,Michigan,Detroit,15200 block of Hazelridge,1,3,0,0,0,2015,1.0,Detroit,,2015-08-09,8,9,6,2010,3,221,32,Sunday,August,True,False
391014,2015-08-09,2015,Missouri,Kansas City,40th Street and Pennsylvania Avenue,0,4,0,0,0,2015,0.0,Kansas City,,2015-08-09,8,9,6,2010,3,221,32,Sunday,August,True,False
391263,2015-08-09,2015,Mississippi,Forest,Poplar St,1,3,0,0,2,2015,0.0,Forest,,2015-08-09,8,9,6,2010,3,221,32,Sunday,August,True,False
364789,2015-06-27,2015,Michigan,Detroit,Stringham Court,0,4,0,0,0,2015,1.0,Detroit,,2015-06-27,6,27,5,2010,2,178,26,Saturday,June,True,False
364872,2015-06-27,2015,Massachusetts,Taunton,Weir Street,1,3,0,0,1,2015,1.0,Taunton,,2015-06-27,6,27,5,2010,2,178,26,Saturday,June,True,False
427621,2015-10-09,2015,Arizona,Flagstaff,216 E Mountain View Dr,1,3,0,0,1,2015,0.0,Flagstaff,,2015-10-09,10,9,4,2010,4,282,41,Friday,October,False,False
324424,2015-04-16,2015,Arizona,Phoenix,4300 block of East Anderson Drive,4,0,1,0,0,2015,0.0,Phoenix,,2015-04-16,4,16,3,2010,2,106,16,Thursday,April,False,False
308728,2015-03-18,2015,Arizona,Mesa,1504 W Main St,1,5,0,0,1,2015,0.0,Mesa,,2015-03-18,3,18,2,2010,1,77,12,Wednesday,March,False,False
308839,2015-03-18,2015,New Jersey,Newark,200 block of Clinton Place,1,3,0,0,0,2015,1.0,Newark,,2015-03-18,3,18,2,2010,1,77,12,Wednesday,March,False,False
423223,2015-10-01,2015,Oregon,Roseburg,1140 Umpqua College Rd,9,9,1,0,0,2015,0.0,Roseburg,,2015-10-01,10,1,3,2010,4,274,40,Thursday,October,False,False
389149,2015-08-04,2015,Missouri,Saint Louis,2500 block of Semple,1,4,0,0,0,2015,0.0,,Saint Louis,2015-08-04,8,4,1,2010,3,216,32,Tuesday,August,False,False
374292,2015-07-14,2015,Missouri,Saint Louis,1100 block of Riverview,0,4,0,0,0,2015,0.0,,Saint Louis,2015-07-14,7,14,1,2010,3,195,29,Tuesday,July,False,False
357611,2015-06-14,2015,Missouri,Saint Louis,1400 block of North Market Street,0,4,0,0,0,2015,0.0,,Saint Louis,2015-06-14,6,14,6,2010,2,165,24,Sunday,June,True,False
357667,2015-06-14,2015,Oklahoma,Tulsa,1800 block of North Kingston,0,4,0,0,0,2015,0.0,Tulsa,,2015-06-14,6,14,6,2010,2,165,24,Sunday,June,True,False
357597,2015-06-14,2015,New Jersey,Camden,2800 block of Mitchell Street,1,3,0,0,0,2015,1.0,Camden,,2015-06-14,6,14,6,2010,2,165,24,Sunday,June,True,False
355267,2015-06-09,2015,Missouri,Saint Louis,North Market Street and North Spring Avenue,1,3,0,0,0,2015,0.0,,Saint Louis,2015-06-09,6,9,1,2010,2,160,24,Tuesday,June,False,False
491864,2015-03-07,2015,Missouri,Saint Louis,3140 Olive St,0,4,0,0,1,2015,0.0,,Saint Louis,2015-03-07,3,7,5,2010,1,66,10,Saturday,March,True,False
298122,2015-02-26,2015,Missouri,Tyrone,18279 Highway H,7,1,1,0,0,2015,0.0,Tyrone,,2015-02-26,2,26,3,2010,1,57,9,Thursday,February,False,False
290098,2015-02-06,2015,Oklahoma,Tulsa,1219 N. Sheridan Road,1,3,0,1,2,2015,0.0,Tulsa,,2015-02-06,2,6,4,2010,1,37,6,Friday,February,False,False
414580,2015-09-15,2015,New Jersey,Newark,Irvine Turner Boulevard and West Kinney Street,0,4,0,0,0,2015,1.0,Newark,,2015-09-15,9,15,1,2010,3,258,38,Tuesday,September,False,False
311348,2015-03-22,2015,New Mexico,Albuquerque,10140 Lomas NE,1,6,0,0,0,2015,0.0,Albuquerque,,2015-03-22,3,22,6,2010,1,81,12,Sunday,March,True,False
305907,2015-03-13,2015,Mississippi,Brookhaven,1097 South First St.,2,3,0,0,1,2015,0.0,Brookhaven,,2015-03-13,3,13,4,2010,1,72,11,Friday,March,False,False
295502,2015-02-17,2015,Arkansas,Little Rock,7900 Scott Hamilton,1,3,0,0,0,2015,0.0,Little Rock,,2015-02-17,2,17,1,2010,1,48,8,Tuesday,February,False,False
390050,2015-08-07,2015,Vermont,Barre,3182 Airport Rd,4,0,0,0,1,2015,0.0,Barre,,2015-08-07,8,7,4,2010,3,219,32,Friday,August,False,False
381433,2015-07-25,2015,Virginia,Hopewell,500 block of N. 7th Ave,0,4,0,0,1,2015,0.0,Hopewell,,2015-07-25,7,25,5,2010,3,206,30,Saturday,July,True,False
325862,2015-04-19,2015,Virginia,Richmond,200 block of West Hill Street,0,4,0,0,0,2015,0.0,Richmond,,2015-04-19,4,19,6,2010,2,109,16,Sunday,April,True,False
361708,2015-06-21,2015,Kentucky,Lexington,726 Georgetown St,1,4,0,0,0,2015,0.0,Lexington,,2015-06-21,6,21,6,2010,2,172,25,Sunday,June,True,False
283115,2015-01-23,2015,Massachusetts,Boston,954 Parker Street,0,6,0,0,0,2015,1.0,Boston,,2015-01-23,1,23,4,2010,1,23,4,Friday,January,False,False
275986,2015-01-08,2015,Massachusetts,Boston,104 Harrishof Street,1,3,0,0,0,2015,1.0,Boston,,2015-01-08,1,8,3,2010,1,8,2,Thursday,January,False,False
361014,2015-06-19,2015,Rhode Island,Woonsocket,80 River Street,0,4,0,0,1,2015,1.0,Woonsocket,,2015-06-19,6,19,4,2010,2,170,25,Friday,June,False,False
353854,2015-06-07,2015,Montana,Deer Lodge,Boulder Creek Road,4,0,1,0,0,2015,0.0,Deer Lodge,,2015-06-07,6,7,6,2010,2,158,23,Sunday,June,True,False
332732,2015-05-01,2015,Wisconsin,Milwaukee,3700 block of 37th Street,2,3,0,0,2,2015,0.0,Milwaukee,,2015-05-01,5,1,4,2010,2,121,18,Friday,May,False,False
276536,2015-01-10,2015,Kansas,Wichita,4859 E Harry Street,2,2,0,0,1,2015,0.0,Wichita,,2015-01-10,1,10,5,2010,1,10,2,Saturday,January,True,False
740447,2016-12-31,2016,Georgia,Lenox (El Dorado),27 Briarwood Ct,2,2,0,0,0,2016,0.0,,Lenox (El Dorado),2016-12-31,12,31,5,2010,4,366,52,Saturday,December,True,False
738749,2016-12-31,2016,Texas,Houston,3704 Fannin Street,1,3,0,0,0,2016,0.0,Houston,,2016-12-31,12,31,5,2010,4,366,52,Saturday,December,True,False
736690,2016-12-28,2016,Georgia,Columbus,2914 10th Street,1,4,0,0,0,2016,0.0,Columbus,,2016-12-28,12,28,2,2010,4,363,52,Wednesday,December,False,False
686312,2016-10-27,2016,Georgia,Jackson,600 block of Moccasin Gap Road,4,0,0,0,2,2016,0.0,Jackson,,2016-10-27,10,27,3,2010,4,301,43,Thursday,October,False,False
644723,2016-08-30,2016,Georgia,Atlanta,400 Merritts Avenue NE,0,4,0,0,0,2016,0.0,Atlanta,,2016-08-30,8,30,1,2010,3,243,35,Tuesday,August,False,False
643824,2016-08-30,2016,Illinois,Chicago (Englewood),6800 block of South Ashland,0,4,0,0,0,2016,1.0,,Chicago (Englewood),2016-08-30,8,30,1,2010,3,243,35,Tuesday,August,False,False
620247,2016-08-03,2016,Georgia,Decatur,4110 Glenwood Road,1,3,0,0,0,2016,0.0,Decatur,,2016-08-03,8,3,2,2010,3,216,31,Wednesday,August,False,False
618321,2016-07-30,2016,Georgia,Townsend (Eulonia),14699 Highway 17,0,5,0,0,0,2016,0.0,,Townsend (Eulonia),2016-07-30,7,30,5,2010,3,212,30,Saturday,July,True,False
617712,2016-07-30,2016,Missouri,Saint Louis,5000 block of Kensington Ave,0,5,0,0,0,2016,0.0,,Saint Louis,2016-07-30,7,30,5,2010,3,212,30,Saturday,July,True,False
616948,2016-07-30,2016,Washington,Mukilteo,10009 Chennault Beach,3,1,0,0,1,2016,0.0,Mukilteo,,2016-07-30,7,30,5,2010,3,212,30,Saturday,July,True,False
617334,2016-07-29,2016,Georgia,Athens,Trail Creek St,0,7,0,0,1,2016,0.0,Athens,,2016-07-29,7,29,4,2010,3,211,30,Friday,July,False,False
602810,2016-07-13,2016,Georgia,Warner Robins,105 Magnolia Avenue,0,5,0,0,0,2016,0.0,Warner Robins,,2016-07-13,7,13,2,2010,3,195,28,Wednesday,July,False,False
602765,2016-07-13,2016,Missouri,Saint Louis,3000 block of Miami St,2,2,0,0,1,2016,0.0,,Saint Louis,2016-07-13,7,13,2,2010,3,195,28,Wednesday,July,False,False
588867,2016-06-26,2016,Georgia,Atlanta,1500 block of Moreland Avenue SE,1,4,0,0,0,2016,0.0,Atlanta,,2016-06-26,6,26,6,2010,2,178,25,Sunday,June,True,False
589165,2016-06-26,2016,Texas,Houston,6000 block of Elm Street,1,3,0,0,0,2016,0.0,Houston,,2016-06-26,6,26,6,2010,2,178,25,Sunday,June,True,False
588918,2016-06-26,2016,Texas,Corpus Christi,Baldwin Blvd  and Lamar,0,4,0,0,1,2016,0.0,Corpus Christi,,2016-06-26,6,26,6,2010,2,178,25,Sunday,June,True,False
589159,2016-06-26,2016,North Carolina,Charlotte,2240 Camp Greene St,0,5,0,0,1,2016,1.0,Charlotte,,2016-06-26,6,26,6,2010,2,178,25,Sunday,June,True,False
590233,2016-06-26,2016,South Carolina,Bennettsville,Highway 38 N,0,4,0,0,0,2016,0.0,Bennettsville,,2016-06-26,6,26,6,2010,2,178,25,Sunday,June,True,False
586122,2016-06-22,2016,Georgia,Stone Mountain,Lancashire Cir and Central Dr,1,3,0,0,0,2016,0.0,Stone Mountain,,2016-06-22,6,22,2,2010,2,174,25,Wednesday,June,False,False
586058,2016-06-22,2016,Illinois,Chicago,3100 block of West Warren,0,4,0,0,0,2016,1.0,Chicago,,2016-06-22,6,22,2,2010,2,174,25,Wednesday,June,False,False
585821,2016-06-22,2016,Washington,Olympia,500 block of Dutterow Road SE,3,1,0,0,2,2016,0.0,Olympia,,2016-06-22,6,22,2,2010,2,174,25,Wednesday,June,False,False
583537,2016-06-18,2016,Georgia,Waycross,2625 Arnold Ct,2,2,0,0,0,2016,0.0,Waycross,,2016-06-18,6,18,5,2010,2,170,24,Saturday,June,True,False
583362,2016-06-18,2016,Illinois,Chicago,East 79th Street and South Escanaba Avenue,0,4,0,0,0,2016,1.0,Chicago,,2016-06-18,6,18,5,2010,2,170,24,Saturday,June,True,False
583584,2016-06-18,2016,Virginia,Exmore,Frederick Douglass Rd,1,3,0,0,1,2016,0.0,Exmore,,2016-06-18,6,18,5,2010,2,170,24,Saturday,June,True,False
563630,2016-05-21,2016,Georgia,Jackson,Levi Barnes Road,1,3,0,0,0,2016,0.0,Jackson,,2016-05-21,5,21,5,2010,2,142,20,Saturday,May,True,False
565244,2016-05-15,2016,Georgia,Moultrie,Rossman Dairy Road,5,0,0,0,1,2016,0.0,Moultrie,,2016-05-15,5,15,6,2010,2,136,19,Sunday,May,True,False
559194,2016-05-15,2016,Indiana,Evansville,420 North Garvin Street,0,4,0,0,0,2016,0.0,Evansville,,2016-05-15,5,15,6,2010,2,136,19,Sunday,May,True,False
559042,2016-05-14,2016,Georgia,Atlanta,Cordova and Peoples Street,0,5,0,0,0,2016,0.0,Atlanta,,2016-05-14,5,14,5,2010,2,135,19,Saturday,May,True,False
558796,2016-05-14,2016,West Virginia,Charleston,2337 Washington St W,1,3,0,0,3,2016,0.0,Charleston,,2016-05-14,5,14,5,2010,2,135,19,Saturday,May,True,False
546022,2016-04-22,2016,Georgia,Appling,3162 Johnson Drive,5,0,1,0,0,2016,0.0,Appling,,2016-04-22,4,22,4,2010,2,113,16,Friday,April,False,False
545525,2016-04-22,2016,Ohio,Piketon,4077 Union Hill Rd,8,0,0,0,4,2016,0.0,Piketon,,2016-04-22,4,22,4,2010,2,113,16,Friday,April,False,False
523044,2016-03-15,2016,Georgia,Atlanta,Donald Lee Hollowell Drive,0,5,0,0,0,2016,0.0,Atlanta,,2016-03-15,3,15,1,2010,1,75,11,Tuesday,March,False,False
517114,2016-03-06,2016,Georgia,Roswell,890 Atlanta St,0,4,0,0,1,2016,0.0,Roswell,,2016-03-06,3,6,6,2010,1,66,9,Sunday,March,True,False
517073,2016-03-06,2016,California,Compton,900 block of West Victoria Street,1,8,0,0,0,2016,1.0,Compton,,2016-03-06,3,6,6,2010,1,66,9,Sunday,March,True,False
